key,volume,scan,title_page_img,frontispiece_img,annotations,shelf_mark,copyright,transcription_available,note,id,structural_metadata_available
bib-126,,https://books.google.com/books/edition/La_geometria_prattica_di_Gio_Pomodoro_ve/eneXpRnKCNEC,bib-126_tp.png,,,,,,,,
bib-127,,https://www.google.com/books/edition/Ioannis_Praetorii_Ioachimici_Problema_qu/W_MA7-7RJQ8C,bib-127_tp.png,,,,,,,,
bib-127,1,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10989794-6,,,,,,,,,
bib-127,1,http://digital.slub-dresden.de/ppn279534418,,,,,,,,,
bib-128,,https://www.google.com/books/edition/P_Rami_Arithmeticae_Libri_Duo_Geometriae/4kd25JMJF4AC,bib-128_tp.png,,,,,,,,
bib-128,1,https://doi.org/10.3931/e-rara-37281,,,,,,,,,
bib-128,1,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb00028760-2,,,,,,,,,
bib-129,,https://www.google.com/books/edition/Arithmeticae_Libri_Duo_Geometriae_Septem/R8hZAAAAcAAJ,bib-129_tp.png,,,,,,,,
bib-130,,https://www.google.com/books/edition/Petri_Rami_veromandui_Arithmeticae_libri/Y9BupyhwsNsC,bib-130_tp.png,,,,,,,,
bib-131,,https://www.google.com/books/edition/The_pathway_to_knowledg_etc/H_95rik6X4UC,bib-131_tp.png,,,,,,,,
bib-131,1,https://search.proquest.com/docview/2240858617,,,,,,,,,
bib-132,,https://www.google.com/books/edition/Hectameron_geometricum_ofte_nieu_onderwi/89tfJ_LXpJ8C,bib-132_tp.png,,,,,,,,
bib-133,,https://www.proquest.com/docview/2240905192,bib-133_tp.jpg,,,,,,,,
bib-134,,https://www.google.com/books/edition/Geometriae_Practicae_Novae_Et_Auctae/x8pZAAAAcAAJ,bib-134_tp.png,,,,,,,,
bib-135,,https://www.google.com/books/edition/Geometriae_practicae_novae_auctae_libri/7pNmAAAAcAAJ,bib-135_tp.png,bib-135_frontispiece.png,,,,,,,
bib-136,,https://www.google.com/books/edition/Les_%C5%92uvres_math%C3%A9matiques/bt5jAAAAcAAJ,bib-136_tp.png,,,,,,,,
bib-137,,https://www.google.com/books/edition/Ioh_Christoph_Sturmii_Mathesis_compendia/OyL5Vl1saogC,bib-137_tp.png,,,,,,,,
bib-138,,https://www.google.com/books/edition/Annus_positionum_mathematicarum/9zLJHx5OaGgC,bib-138_tp.png,,,,,,,,
bib-139,,https://www.google.com/books/edition/Mathematische_vermaecklykheden/aMxbAAAAQAAJ,bib-139_tp.png,,,,,,,,
bib-140,,https://www.google.com/books/edition/Mathematische_vermaecklyckheden/Tu90WeysXzcC,bib-140_tp.png,,,,,,,,
bib-141,,https://www.google.com/books/edition/Mathematische_vermaecklyckheden/ruCDahiXl1AC,bib-141_tp.png,,,,,,,,
bib-142,,https://www.google.com/books/edition/Mathematische_vermaecklyckheden_Te_samen/QBOUy14RBhYC,bib-142_tp.png,,,,,,,,
bib-143,,https://www.google.com/books/edition/Lexicon_Mathematicum/ZaNGAAAAcAAJ,bib-143_tp.png,bib-143_frontispiece.png,,,,,,,
bib-144,,https://www.google.com/books/edition/Lexicon_mathematicum_astronomicum_geomet/ewMOAAAAQAAJ,bib-144_tp.png,bib-144_frontispiece.png,,,,,,,
bib-145,,https://books.google.com/books/edition/Euclides_nuevo_antiguo/wMEi5Ctitn8C,bib-145_tp.png,,,,,,,,
bib-146,,https://books.google.com/books/edition/Geometria_especulatiua_y_pratica_de_los/OUw5EbYtfVcC,bib-146_tp.png,,,,,,,,
bib-148,,https://www.google.com/books/edition/Gouuernail_d_Ambroise_Bachot_capitaine_i/NFIOWGh5Vx0C,bib-148_tp.png,,,,,,,,
bib-149,,https://www.google.com/books/edition/Prattica_manuale_dell_artiglieria/rxaRzxwI4iIC,bib-149_tp.png,,,,,,,,
bib-150,,https://www.proquest.com/docview/2248558691,bib-150_tp.jpg,,,,,,,,
bib-150,1,https://search.proquest.com/docview/2248558691,,,,,,,,,
bib-150,1,https://search.proquest.com/docview/2248571419,,,,,,,,,
bib-151,,https://www.google.com/books/edition/Tavole_brevissime_per_sapere_con_prestez/UiFaAAAAcAAJ,bib-151_tp.png,,,,,,,,
bib-152,,https://www.google.com/books/edition/Della_Fortificatione_delle_Citta_di_e_de/OBtJAAAAcAAJ,bib-152_tp.png,,,,,,,,
bib-153,,https://www.proquest.com/docview/2248531401,bib-153_tp.jpg,,,,,,,,
bib-153,1,https://search.proquest.com/docview/2248531401,,,,,,,,,
bib-154,,https://www.proquest.com/docview/2248525412,bib-154_tp.jpg,,,,,,,,
bib-154,1,https://search.proquest.com/docview/2248525412,,,,,,,,,
bib-155,,https://www.google.com/books/edition/Margarita_philosophica/VVEqTJwyCbUC,bib-155_tp.png,,,,,,,,
bib-155,1,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb00012346-8,,,,,,,,,
bib-155,1,http://daten.digitale-sammlungen.de/0001/bsb00012346/images/,,,,,,,,,
bib-155,1,https://search.proquest.com/docview/2090311676,,,,,,,,,
bib-156,,https://www.google.com/books/edition/Le_Mechaniche_Dell_Illvstriss_Sig_Gvido/0G9xYkboKrIC,bib-156_tp.png,,,,,,,,
bib-156,1,http://fermi.imss.fi.it/rd/bdv?/bdviewer/bid=000000300063,,,,,,,,,
bib-156,1,http://gallica.bnf.fr/ark:/12148/bpt6k8503137,,,,,,,,,
bib-156,1,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb10164541-5,,,,,,,,,
bib-156,1,https://search.proquest.com/docview/2230613473,,,,,,,,,
bib-157,,https://www.proquest.com/docview/2240912166,bib-157_tp.jpg,,,,,,,,
bib-158,,https://www.proquest.com/docview/2264202387,bib-158_tp.jpg,,,,,,,,
bib-158,,,bib-158_frontispiece.jpg,,,,,,,,
bib-159,,https://www.proquest.com/docview/2240915084,bib-159_tp.jpg,,,,,,,,
bib-160,,https://books.google.com/books/edition/Renati_Des_Cartes_Music%C3%A6_compendium/_KzBJf8q37wC,bib-160_tp.png,,,,,,,,
bib-161,,https://www.google.com/books/edition/Geometria/NLTAyjqTyLkC,bib-161_tp.png,,,,,,,,
bib-162,,https://www.proquest.com/docview/2090334961,bib-162_tp.jpg,,,,,,,,
bib-163,,https://www.google.com/books/edition/Commentaires_sur_la_g%C3%A9om%C3%A9trie_de_M_Des/DXWGgYXL5NYC,bib-163_tp.png,,,,,,,,
bib-167,,https://www.google.com/books/edition/Liber_de_intellectu/zpFPAAAAcAAJ,bib-167_tp.png,,,,,,,,
bib-167,1,http://gallica.bnf.fr/ark:/12148/bpt6k54246t,,,,,,,,,
bib-167,1,http://hdl.handle.net/2027/ucm.5315926102,,,,,,,,,
bib-168,,https://www.google.com/books/edition/Caroli_Bouilli_Samarobrini_Ouestionum_Th/om1oAAAAcAAJ,bib-168_tp.png,,,,,,,,
bib-169,,https://www.google.com/books/edition/Le_sphere_du_monde_proprement_ditte_cosm/8l5RAAAAcAAJ,bib-169_tp.png,,,,,,,,
bib-170,,,,,,,,,,,
bib-171,,https://www.google.com/books/edition/Opera_Ioannis_Foenisecae_Aug_uste_n_sis/UxWGGm9pWVIC,bib-171_tp.png,,,,,,,,
bib-172,,https://www.google.com/books/edition/Introductiones_in_Aristotelis_Metaphysic/ke2dtcV1DBoC,bib-172_tp.png,,,,,,,,
bib-173,,https://www.google.com/books/edition/Libri_logicorum/A6RCAAAAcAAJ,bib-173_tp.png,,,,,,,,
bib-174,,https://books.google.com/books?id=A_yT6uJjXxAC,,,,,,,,,
bib-175,,https://www.digitale-sammlungen.de/en/view/bsb10196647,bib-175_tp.png,,,,,,,,
bib-176,,https://www.google.com/books/edition/Haec_accurata_recognitio_trium_voluminum/-swevo4PsWUC,bib-176_tp.png,,,,,,,,
bib-177,,https://search.proquest.com/docview/2090308097,bib-177_tp.jpg,,,,,,,,
bib-178,,https://www.google.com/books/edition/Theologia_naturalis_siue_liber_creatura/1daorBSwnjcC,bib-178_tp.png,,,,,,,,
bib-179,,https://books.google.com/books?id=qWp6MG_34pQC,bib-179_tp.png,,,,,,,,
bib-180,,https://books.google.com/books?id=xX1oAAAAcAAJ,bib-180_tp.png,,,,,,,,
bib-181,,https://gallica.bnf.fr/ark:/12148/bpt6k5617656b,bib-181_tp.JPEG,,,,,,,,
bib-181,1,http://gallica.bnf.fr/ark:/12148/bpt6k5617656b.r=.langEN,,,,,,,,,
bib-182,,https://books.google.com/books?id=EXxmAAAAcAAJ,bib-182_tp.png,,,,,,,,
bib-183,,https://books.google.com/books?id=tJ9RAAAAcAAJ,bib-183_tp.png,,,,,,,,
bib-184,,,,,,,,,,,
bib-185,,https://books.google.fr/books?id=YMxbAAAAQAAJ,bib-185_tp.png,,,,,,,,
bib-185,1,http://books.google.be/books?vid=GENT900000072737,,,,,,,,,
bib-186,,https://books.google.com/books?id=H-Dtm7WtpSwC,bib-186_tp.png,,,,,,,,
bib-186,1,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb10186804-6,,,,,,,,,
bib-187,,https://books.google.com/books?id=G4c_AAAAcAAJ,bib-187_tp.png,,,,,,,,
bib-188,,https://books.google.com/books?id=4sucOyRg9SMC,bib-188_tp.png,,,,,,,,
bib-189,,https://books.google.com/books?id=_BgOAAAAQAAJ,bib-189_tp.png,,,,,,,,
bib-190,,https://books.google.com/books?id=zP7mAAAAMAAJ,bib-190_tp.png,,,,,,,,
bib-191,,https://books.google.com/books?id=1QdlAAAAcAAJ,bib-191_tp.png,,,,,,,,
bib-192,,https://books.google.com/books?id=aHzmAAAAMAAJ,bib-192_tp.png,,,,,,,,
bib-193,,https://books.google.com/books?id=4qk2AAAAMAAJ,bib-193_tp.png,,,,,,,,
bib-194,,https://books.google.com/books?id=SUHWRGsPmS0C,bib-194_tp.png,,,,,,,,
bib-195,,https://books.google.com/books?id=m86xjFObu_4C,bib-195_tp.png,,,,,,,,
bib-196,,https://books.google.com/books?id=lSLjuVtMIUwC,bib-196_tp.png,,,,,,,,
bib-197,,https://books.google.com/books?id=5blNPE6gQWQC,bib-197_tp.png,,,,,,,,
bib-198,,https://www.proquest.com/docview/2240867366,bib-198_tp.jpg,,,,,,,,
bib-199,,https://www.proquest.com/eebo/docview/2248554090,bib-199_tp.jpg,,,,,,,,
bib-200,,https://books.google.com/books?id=2XMtl1C-2b0C,bib-200_tp.png,,,,,,,,
bib-201,,https://books.google.com/books?id=09DdCg3is7EC,bib-201_tp.png,,,,,,,,
bib-202,,https://books.google.com/books?id=a5RjAAAAcAAJ,bib-202_tp.png,,,,,,,,
bib-203,,https://books.google.com/books?id=AQ1mAAAAcAAJ,bib-203_tp.png,,,,,,,,
bib-204,,https://books.google.com/books?id=AZNmAAAAcAAJ,bib-204_tp.png,,,,,,,,
bib-205,,https://books.google.com/books?id=AKtlAAAAcAAJ,bib-205_tp.png,,,,,,,,
bib-206,,https://digital.slub-dresden.de/werkansicht/dlf/114029,bib-206_tp.png,,,,,,,,
bib-207,,https://books.google.com/books?id=nyllAAAAcAAJ,bib-207_tp.png,,,,,,,,
bib-208,,https://books.google.com/books?id=Cy5lAAAAcAAJ,bib-208_tp.png,,,,,,,,
bib-209,,https://books.google.com/books?id=cyXGxgvRGZoC,bib-209_tp.png,,,,,,,,
bib-209,1,https://search.proquest.com/docview/2090327190,,,,,,,,,
bib-209,1,https://search.proquest.com/docview/2090365557,,,,,,,,,
bib-210,,https://books.google.nl/books?id=TBC0001otDUC,bib-210_tp.png,,,,,,,,
bib-210,1,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb10186800-4,,,,,,,,,
bib-210,1,https://search.proquest.com/docview/2090329037,,,,,,,,,
bib-210,1,https://search.proquest.com/docview/2090365599,,,,,,,,,
bib-211,,https://books.google.com/books?id=8_doAAAAcAAJ,bib-211_tp.png,,,,,,,,
bib-212,,https://books.google.com/books?id=FRJiAAAAcAAJ,bib-212_tp.png,,,,,,,,
bib-212,1,https://books.google.co.uk/books?id=FRJiAAAAcAAJ&dq=Arithmetica.+Practicque+omme+int+corte+te+leeren+cypheren+naer+alderleye+coophandelinghe:+%5B4+parts%5D&source=gbs_navlinks_s,,,,,,,,,
bib-213,,https://www.proquest.com/eebgeo/docview/2090342884,bib-213_tp.jpg,,,,,,,,
bib-214,,https://books.google.com/books?id=a8NkAAAAcAAJ,bib-214_tp.png,,,,,,,,
bib-215,,https://www.google.be/books/edition/Mathematicall_Recreations/6-84AAAAMAAJ,bib-215_tp.png,bib-215_front.png,,,,,,,
bib-216,,https://www.google.be/books/edition/_/6s5gv3VsmAoC,bib-216_tp.png,,,,,,,,
bib-217,,https://gallica.bnf.fr/ark:/12148/bpt6k52595c,bib-217_tp.JPEG,,,,,,,,
bib-218,,https://archive.org/details/bim_early-english-books-1475-1640_the-principles-of-arithm_webster-william-_1634,bib-218_tp.jpg,,,,,,,,
bib-219,,https://archive.org/details/bim_early-english-books-1641-1700_websters-tables-for-int_webster-william_1647,bib-219_tp.jpg,,,,,,,,
bib-220,,https://archive.org/details/bim_early-english-books-1475-1640_arithmeticall-questions-_witt-richard_1613,,,,,,,,,
bib-221,,https://www.proquest.com/docview/2264210448,bib-221_tp.jpg,,,,,,,,
bib-222,,https://search.proquest.com/docview/2240914758,bib-222_tp.jpg,,,,,,,,
bib-223,,https://books.google.com/books?id=2W9mAAAAcAAJ,bib-223_tp.png,,,,,,,,
bib-223,1,http://digital.slub-dresden.de/ppn279578865,,,,,,,,,
bib-223,1,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb00028786-4,,,,,,,,,
bib-224,,https://books.google.com/books?id=GLFTAAAAcAAJ,bib-224_tp.png,,,,,,,,
bib-225,,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb00024650-1,bib-225_tp.png,,,,,,,,
bib-226,,https://wellcomecollection.org/works/xrgk9rkh,bib-226_tp.jpg,,,,,,,,
bib-227,,https://wellcomecollection.org/works/kxrp5bba,bib-227_tp.jpg,bib-227_front.jpg,,,,,,,
bib-228,,https://www.proquest.com/docview/2090344057,bib-228_tp.jpg,,,,,,,,
bib-229,,https://www.proquest.com/docview/2090363296,bib-229_tp.jpg,,,,,,,,
bib-230,,https://www.proquest.com/docview/2090354294,bib-230_tp.jpg,,,,,,,,
bib-231,,https://www.proquest.com/docview/2090359787,bib-231_tp.jpg,,,,,,,,
bib-232,,,,,,,,,,,
bib-233,,https://books.google.co.uk/books?id=UW0-LXN-T4gC,bib-233_tp.png,,,,,,,,
bib-234,,https://www.proquest.com/docview/2264219705,bib-234_tp.jpg,,,,,,,,
bib-235,,https://books.google.com/books?id=Gm9bAAAAQAAJ,bib-235_tp.png,,,,,,,,
bib-236,,https://archive.org/details/bim_early-english-books-1641-1700_institutio-mathematica-_newton-john_1654,bib-236_tp.jpg,,,,,,,,
bib-237,,https://archive.org/details/worksofedmundgun00gunt,bib-237_tp.jpg,,,,,,,,
bib-238,,https://gallica.bnf.fr/ark:/12148/bd6t57699988,bib-238_tp.JPEG,,,,,,,,
bib-239,,https://books.google.com/books?id=lcRZAAAAcAAJ,bib-239_tp.png,,,,,,,,
bib-240,,https://www.digitale-sammlungen.de/en/view/bsb10942190,bib-240_tp.png,,,,,,,,
bib-241,,https://www.digitale-sammlungen.de/en/view/bsb10942191,bib-241_tp.png,,,,,,,,
bib-242,,https://www.digitale-sammlungen.de/en/view/bsb11199734,bib-242_tp.png,,,,,,,,
bib-246,,https://www.google.com/books/edition/S%C5%A9ma_de_arithmetica_geometria_proportio/HzLM_2s-8MAC,bib-246_tp.png,,,,,,,,
bib-247,,https://gallica.bnf.fr/ark:/12148/bpt6k59092n,bib-247_tp.JPEG,,,,,,,,
bib-247,1,http://atena.beic.it/webclient/DeliveryManager?pid=446373,,,,,,,,,
bib-247,1,http://daten.digitale-sammlungen.de/~db/0004/bsb00048650/images/,,,,,,,,,
bib-247,1,https://search.proquest.com/docview/2090326123,,,,,,,,,
bib-247,1,https://search.proquest.com/docview/2090331848,,,,,,,,,
bib-248,,https://www.proquest.com/docview/2090334044,bib-248_tp.png,,,,,,,,
bib-248,1,http://atena.beic.it/webclient/DeliveryManager?pid=3867066,,,,,,,,,
bib-248,1,http://bdh-rd.bne.es/viewer.vm?pid=d-1603823,,,,,,,,,
bib-248,1,https://search.proquest.com/docview/2090334044,,,,,,,,,
bib-248,1,https://search.proquest.com/docview/2090340811,,,,,,,,,
bib-248,1,https://search.proquest.com/docview/2090328760,,,,,,,,,
bib-250,,https://gallica.bnf.fr/ark:/12148/bpt6k8702031g,bib-250_tp.JPEG,,,,,,,,
bib-251,,https://books.google.com/books?id=HPMeJrYE0sEC,bib-251_tp.png,,,,,,,,
bib-251,1,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10937148-1,,,,,,,,,
bib-251,1,http://data.onb.ac.at/ABO/+Z184156405,,,,,,,,,
bib-252,,https://books.google.com/books?id=RHHyQodh9FIC,bib-252_tp.png,,,,,,,,
bib-253,,https://books.google.com/books?id=_4Y8AAAAcAAJ,bib-253_tp.png,,,,,,,,
bib-254,,https://books.google.com/books?id=uTo8AAAAcAAJ,bib-254_tp.png,,,,,,,,
bib-255,,https://archive.org/details/ita-bnc-mag-00000949-001,bib-255_tp.jpg,,,,,,,,
bib-255,1,http://data.onb.ac.at/ABO/+Z178292307,,,,,,,,,
bib-255,1,https://search.proquest.com/docview/2090350734,,,,,,,,,
bib-256,,https://archive.org/details/bim_early-english-books-1641-1700_a-mathematical-manual_phillippes-henry_1677,bib-256_tp.jpg,,,,,,,,
bib-257,,https://books.google.com/books?id=yyFBAAAAMAAJ,bib-257_tp.png,,,,,,,,
bib-258,,https://books.google.com/books?id=1plDyV8Lq9MC,bib-258_tp.png,,,,,,,,
bib-258,1,https://books.google.co.uk/books?id=1plDyV8Lq9MC&newbks=1&newbks_redir=0&dq=De%20thiende%20leerende%20door%20onghehoorde%20lichticheyt%20allen%20rekeningen%20onder%20den%20menschen%20noodich%20vallende%2C%20afveerdighen%20door%20heele%20ghetalen%20sonder%,,,,,,,,,
bib-259,,https://books.google.com/books?id=m4mmV9ZT3qEC,bib-259_tp.png,,,,,,,,
bib-260,,https://books.google.com/books?id=abBlAAAAcAAJ,bib-260_tp.png,,,,,,,,
bib-261,,https://www.google.com/books/edition/Moxon_s_Mechanick_Exercises/xlJIAAAAYAAJ?,bib-261_tp.jpg,,,,,,,,
bib-262,,https://www.google.com/books/edition/L_arithmetique/P845AAAAcAAJ,bib-262_tp.png,,,,,,,,
bib-262,1,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb10186770-6,,,,,,,,,
bib-263,,,,,,,,,,,
bib-264,,https://www.google.com/books/edition/Livre_d_arithmetique_contenant_plusieurs/jbMm1NzLYbcC,bib-264_tp.png,,,,,,,,
bib-265,,https://books.google.co.uk/books?id=BH1mAAAAcAAJ,bib-265_tp.png,,,,,,,,
bib-266,,https://www.google.com/books/edition/L_arithmetique_contenante_plusieurs_bell/8Y3lUZ7KsrIC,bib-266_tp.png,,,,,,,,
bib-267,,https://www.google.com/books/edition/La_science_des_nombres_premiere_partie_d/g4JxJyxCrmUC,bib-267_tp.png,,,,,,,,
bib-268,,,,,,,,,,,
bib-269,,https://www.google.com/books/edition/L_arithmetique/h-Bphzd8YJwC,bib-269_tp.png,,,,,,,,
bib-270,,https://www.google.com/books/edition/Pacht_Tafelen/iRRiAAAAcAAJ,bib-270_tp.png,,,,,,,,
bib-271,,https://books.google.com/books?id=L2ZnAAAAcAAJ,bib-271_tp.png,,,,,,,,
Bologna_1629a,,https://www.google.com/books/edition/Speculum_Euclidianum_totam_Euclidis_plan/7MXzbGtLJtEC,Bologna_1629a_tp.png,,,,,,,,
Bologna_1629a,1,http://books.google.com/books?vid=IBNN:BNA01001462153,,,,,,,,,
London_1666,,https://www.proquest.com/docview/2264215722,London_1666_tp.jpg,,,,,,,,
Bologna_1693,,https://www.google.com/books/edition/Plan%C3%B3rum_de_solidorum_Euclidis_elamenta/lD52rgVLiGcC,Bologna_1693_tp.png,,,,,,,,
London_1695,,https://www.proquest.com/docview/2240924354,London_1695_tp.jpg,,,,,,,,
London_1700,,https://www.proquest.com/docview/2240971821,London_1700_tp.jpg,,,,,,,,
Barcelona_1698,,,,,,,,,,,
bib-272,,https://books.google.com/books?id=-CekrQx9-AcC,bib-272_tp.png,,,,,,,,
bib-273,,https://www.google.com/books/edition/LES_TRAVAUX_DE_MARS_OU_L%CA%BCART_DE_LA_GUER/ynVWbzRRC0YC,bib-273_tp.png,bib-273_front.png,,,,,,,
bib-274,,https://www.google.com/books/edition/Usus_et_fabrica_circini_cujusdam_proport/kGM_AAAAcAAJ,bib-274_tp.png,,,,,,,,
bib-275,,https://www.google.com/books/edition/Praxis_nova_geometrica_per_usum_circini/3YpiAAAAcAAJ,bib-275_tp.png,,,,,,,,
bib-277,,https://www.digitale-sammlungen.de/en/view/bsb00009317,bib-277_tp.png,,,,,,,,
bib-277,1,http://data.onb.ac.at/ABO/+Z220710904,,,,,,,,,
bib-277,1,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb00009317-6,,,,,,,,,
bib-278,,https://www.digitale-sammlungen.de/en/view/bsb11267669,bib-278_tp.png,,,,,,,,
bib-278,1,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb00025578-4,,,,,,,,,
bib-279,,https://books.google.co.uk/books?id=yV1jAAAAcAAJ,bib-279_tp.png,,,,,,,,
bib-280,,https://gallica.bnf.fr/ark:/12148/bpt6k1512241w,bib-280_tp.JPEG,,,,,,,,
bib-281,,https://viewer.library.wales/4792546,bib-281_tp.png,,,,,,,,
bib-282,,https://gallica.bnf.fr/ark:/12148/bpt6k87026586,bib-282_tp_swoz0r.png,,,,,,,,
bib-282,1,https://search.proquest.com/docview/2090313553,,,,,,,,,
bib-283,,https://www.proquest.com/docview/2240913352,bib-283_tp.jpg,,,,,,,,
bib-283,1,https://search.proquest.com/docview/2240913352,,,,,,,,,
bib-284,,https://www.proquest.com/docview/2240865686,bib-284_tp.jpg,,,,,,,,
bib-285,,https://www.proquest.com/docview/2248534315/72798483,bib-285_tp.jpg,,,,,,,,
bib-285,1,https://search.proquest.com/docview/2248534315,,,,,,,,,
Kiel_and_Leipzig_1699,,,Kiel_and_Leipzig_1699_tp_alt.png,,,,,,,,
Leiden_1617,,,Leiden_1617_tp_alt.png,,,,,,,,
Douai_1620,,,Douai_1620_tp_alt.png,,,,,,,,
Cambridge_1665,,,Cambridge_1665_tp_alt.jpeg,,,,,,,,
Antwerp_1654,,,Antwerp_1654_tp_alt.png,,,,,,,,
Rome_1593,,,Rome_1593_tp_alt.png,,,,,,,,
MorisS-21-9,,,MorisS-21-9_tp_alt.png,,,,,,,,
bib-136,,,bib-136_tp_alt.png,,,,,,,,
Leiden_1617,,https://www.google.com/books/edition/De_propositien_vande_XV_boucken_der_elem/QV1IpGGmwAIC,,,,,,,,,
Antwerp_1654,,https://www.google.com/books/edition/Elementa_geometriae_planae_ac_solidae/HBjO5i7DpcoC,,,,,,,,,
Venice_1491,,https://daten.digitale-sammlungen.de/~db/0004/bsb00048525/images/,,,,,,,,,
bib-237,,https://www.proquest.com/pagelevelimage/2240955120,,,,,,,,,
bib-215,,https://collections.nlm.nih.gov/bookviewer?PID=nlm:nlmuid-2376052R-bk,,,,,,,,,
Amsterdam_1697,5,https://books.google.fr/books?id=qGNTo0MXMQcC&pg=PP5#v=onepage&q&f=false,,,,,,,,,
Strasbourg_1529,,https://www.google.com/books/edition/Elementale_geometricum/mN9RAAAAcAAJ,,,,,,,,,
Strasbourg_1529,1,https://search.proquest.com/docview/2090320510,,,,,,,,,
bib-8,,https://www.google.com/books/edition/Underweysung_der_messung_mit_dem_zirckel/jbVp94yubs8C,bib-8_tp.png,,,,,,,,
bib-8,1,https://doi.org/10.3931/e-rara-9108,,,,,,,,,
bib-8,1,http://digital.slub-dresden.de/ppn27778509X,,,,,,,,,
bib-8,1,http://data.onb.ac.at/ABO/+Z184153908,,,,,,,,,
Nuremberg_1539,,https://www.google.com/books/edition/Das_erst_buch_der_Geometria/Vg88AAAAcAAJ,Nuremberg_1539_tp.png,,,,,,,,
Nuremberg_1539,1,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10164586-3,,,,,,,,,
Nuremberg_1539,1,https://doi.org/10.3931/e-rara-12983,,,,,,,,,
Nuremberg_1539,1,http://data.onb.ac.at/ABO/+Z179832607,,,,,,,,,
Nuremberg_1539,1,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10806695-8,,,,,,,,,
bib-36,,https://www.google.com/books/edition/Della_Consolatione_de_la_filosofia/C4M6AAAAcAAJ,bib-36_tp.png,,,,,,,,
bib-147,,https://www.google.com/books/edition/Due_dialoghi_di_M_Iacomo_de_Lanteri_da_P/pS14QFHAQ_wC,bib-147_tp.png,,,,,,,,
bib-276,,https://www.google.com/books/edition/Procli_Diadochi_Lucii_philosophi_Platoni/mJ0HQvbDisoC,bib-276_tp.png,,,,,,,,
bib-91,,https://www.google.com/books/edition/Libro_di_arithmetica_geometria_speculati/k178vmPQwfYC,bib-91_tp.png,,,,,,,,
bib-91,1,http://gallica.bnf.fr/ark:/12148/bpt6k581513,,,,,,,,,
bib-33,,https://www.google.com/books/edition/Del_modo_di_misurare_le_distantie_le_sup/p9GYbUUZnGwC,bib-33_tp_z39rs2.png,,,,,,,,
X2T7PY,1,https://gallica.bnf.fr/ark:/12148/bpt6k58164f,X2T7PY_tp_1.png,,,,,,,,
X2T7PY,1,https://search.proquest.com/docview/2090355728,,,,,,,,,
X2T7PY,1,https://search.proquest.com/docview/2090353503,,,,,,,,,
Cologne_1591,,https://www.google.com/books/edition/Evclidis_Elementorvm_libri_XV/TJJoAAAAcAAJ,Cologne_1591_tp.png,,,,unknown,,,,
Cologne_1591,2,https://books.google.fr/books?id=bpJoAAAAcAAJ&newbks=1&newbks_redir=0&pg=PA1#v=onepage&q&f=false,,,,,unknown,,,,
Cologne_1591,1,"https://www.digitale-sammlungen.de/en/view/bsb00015050?q=%28Euclidis+Elementa%29&page=4,5",cologne_1591_tp_9y91yy.jpg,,,,Public Domain,,,,
ZGOHUR,1,https://www.google.fr/books/edition/Gnomonices_Libri_Octo/XQZ9ScOjJsAC?hl=iw&gbpv=1&pg=PP5&printsec=frontcover,ZGOHUR_tp_1.png,,,,,,,,
ZGOHUR,1,http://dx.doi.org/10.3931/e-rara-2774,,,,,,,,,
ZGOHUR,1,http://www.bvh.univ-tours.fr/Consult/index.asp?numfiche=365,,,,,,,,,
Z0K13S,1,https://archive.org/details/b31351013/page/n9/mode/2up,Z0K13S_tp_1.jpeg,,,,,,,,
Z0K13S,1,https://sammlungen.hebis.de/ubg-ihd-adr/id/444546,,,,,,,,,
Venice_1482,,https://archive.org/details/preclarissimusli00eucl/page/n1/mode/2up,venice_1482_tp_w3rhuz.jpg,,,,Public Domain,,,,
Venice_1482,,https://babel.hathitrust.org/cgi/pt?id=gri.ark:/13960/t3vt3074v&seq=7,Venice_1482_tp_alt.jpeg,,,,Public domain https://www.hathitrust.org/the-collection/search-access/access-use-policy/#pd,,,,
Venice_1482,1,https://archive.org/details/OEXV231RES/page/n7/mode/2up,,,,,Public domain,,,,
Venice_1482,1,https://archive.org/details/gri_000033125009354198/mode/2up,,,,,unknown,,,,
IC4Y79,1,https://www.google.com/books/edition/Georgii_Vallae_De_expetendis_et_fugiendi/OU-c9w7iXBUC,IC4Y79_tp_1.png,,,,,,,,
IC4Y79,2,https://www.google.com/books/edition/De_expetendis_et_fugiendis_rebus_opus/XixLAAAAcAAJ,,,,,,,,,
